pixel_som_cluster,CD3,CD4,CD8a,CD11b,CD14,CD16,CD20,CD44,CD45,CD45RO,CD68,CD107a,CD163,CD366,Pan-keratin,FOXP3,E-Cadherin,HLA-DR-DQ-DP,Beta-Catenin,B7-H4,Granzyme-B,Alpha-SMA,Vimentin,CD31,count,pixel_meta_cluster,pixel_meta_cluster_rename
162,0.5636318509524193,0.5046709396884749,0.2906045884921823,0.351545815168291,0.2502132920295721,0.2212151746872115,0.1842660040541593,0.1663167194302791,0.2414776863795963,0.2021905655997335,0.13649928513058,0.0976968724235793,0.1111897234523085,0.2574875684198762,0.2874003240031655,0.6435052224849923,0.2917913517399049,0.0433781304163311,0.5016441268731795,0.3327821157636552,0.1456239473905141,0.0590651470416016,0.0559068470617091,0.1314006364428443,150945,14,FoxP3
163,0.3262747429307258,0.624812306226604,0.1683230440513411,0.3597917639346962,0.7899273869529866,0.2102009362845772,0.1044410746183849,0.1222944094440454,0.1495079382467814,0.1367318181913229,0.1274176621124702,0.209934894976951,0.2160375560982335,0.2607816566846592,0.1444362798920101,0.2190026497346187,0.2208228101481814,0.0738360615880452,0.6064466336941545,0.8705845416554462,0.0876331536251312,0.0772651786063858,0.0428465187671158,0.1088240237582128,110242,30,B7H4
164,0.4623030316343296,0.3511464727584639,0.1941976463164015,0.3809313043119979,0.3703012681669703,0.3322228107381068,0.1209791009846352,0.2150479864745579,0.1775700225934916,0.2948275890237994,0.1968720243057208,0.2502673748546783,0.2263633575738504,0.2398742672304037,0.2415491159430766,0.3287469882809214,0.2501715560635539,0.0942600967682456,0.2812120260458001,0.5362397916191409,0.188594751956499,0.1460503342419029,0.1313979243080489,0.1206429241778679,472645,8,ECad*
165,0.4834428601326326,0.4017967890243735,0.2790995899990204,0.3081958679829444,0.3120365446856454,0.2800166896860487,0.1570204247666303,0.2180807286412854,0.2805192119123858,0.3167705672987393,0.2497960417255372,0.4762020880373444,0.3135609654281602,0.2068944328807842,0.1033525245827351,0.3083041818666987,0.162030198798357,0.1306974050524099,0.1777098023567383,0.4308141301217009,0.1620179399764702,0.0887090805102756,0.1124781916292349,0.1308781673839543,221615,23,CD3
166,0.238981103925657,0.3194402347043245,0.2386532111903104,0.24565750853957,0.2741660637826322,0.2982924645389905,0.3389981603969877,0.1874370096286454,0.266280718006677,0.1708117924192755,0.1983123132570126,0.1344485492121903,0.9727220809734052,0.2117548002916617,0.1805535589661788,0.2313861382489885,0.1465423213309241,0.1164854393927848,0.1943794517711182,0.1947464104741059,0.1647028753710758,0.1455463822589556,0.1232695555748051,0.4078357691794044,97168,12,CD163
167,0.2490160765591579,0.2864781351738255,0.336466324542022,0.3556777257825269,0.346771681871144,0.308303812373855,0.272585874120249,0.1758344661397933,0.3488753312510406,0.1521003581691642,0.2219874358175183,0.1982641265044658,0.4021210031978224,0.2726482904465001,0.4272792202447276,0.2297367414965916,0.1577775568968369,0.0642165059127389,0.2564929825275066,0.5601713005216508,0.1632986568959782,0.0619973733810946,0.0734257541183818,0.1572621990616129,115362,30,B7H4
168,0.2871890301930094,0.3350938185465039,0.3527993082109302,0.4140012168003783,0.4095754629413112,0.2882270554502708,0.2142760066522644,0.1826762489640526,0.474054404817265,0.2073675765638023,0.2160677395094705,0.162403245332988,0.2805182789197759,0.2853156703752026,0.1319407817417801,0.2605525191195754,0.1265361823038403,0.2594444320400429,0.2699840114104547,0.3218897149741668,0.1814789116966291,0.0746750787127724,0.1125383303479175,0.3008499601076244,179871,3,HLA + CD4
169,0.3481323339618229,0.4265262725154369,0.3156278647181536,0.2645303719260495,0.2838777904915569,0.3173188588173529,0.2020013477566191,0.2226378169741737,0.4206168594601303,0.3078281440407768,0.4082454571271136,0.2123821093995326,0.3739077163520231,0.236457217461882,0.0869939385995608,0.2429030444875052,0.1175124247445563,0.4550253756110922,0.1557141325111913,0.2230277048544203,0.1706274599807694,0.0689264814383085,0.1462594807508192,0.2142209942733065,384606,3,HLA + CD4
170,0.2637212566236992,0.373492148137251,0.3057610447399888,0.3250521513224251,0.3158870055741117,0.3014409657820086,0.1537873817736845,0.2400000550998855,0.3662330732375266,0.2650758341579435,0.3481055174432562,0.2049816690873541,0.3246757633890921,0.3064729752705831,0.0878029415172466,0.196897231853777,0.1106782208457124,0.3864418960839334,0.1916815929004009,0.297615971340181,0.3121008286314498,0.0735117654295586,0.2612952129610442,0.2242578110113098,748270,7,CD68
171,0.2708499913782921,0.3574218154519961,0.2318668017660271,0.2232727515179916,0.2114627549449975,0.3165740350881663,0.1550857572065593,0.2659452297196818,0.3476396569536807,0.2900497334882168,0.561898104624466,0.1577055759025508,0.445273611442666,0.2248784868994893,0.0622718829731827,0.2118276683881149,0.1032035281622409,0.4990958042752971,0.1199445023392743,0.292894612860197,0.3411683695854638,0.0864860359641985,0.2995704275154498,0.2209820668500137,100658,7,CD68
172,0.1526311439262348,0.2757480037623755,0.1757506958456735,0.2336073255895268,0.258294897695648,0.3644525553833566,0.1417473629366518,0.1942316263123092,0.2606063213849844,0.2102462097606185,0.7776533040475295,0.5343344248347786,0.4151558922232667,0.2141951710360641,0.127443443617036,0.1497463876971453,0.1214013093020985,0.330317378259402,0.156269124264012,0.2080660395262126,0.2460998109697853,0.0863654404012772,0.3667736117293562,0.2131931131942314,87163,7,CD68
173,0.1434438484751602,0.3252756438653875,0.1606333002691611,0.3454829044376415,0.4268306584594522,0.5049804289148638,0.0887853594276997,0.3836251087410898,0.3692583883249039,0.2212484336339939,0.5137297359262339,0.3225737610893486,0.2397367440635477,0.3070025756758789,0.0976031058437008,0.1762254964580782,0.0979788093404749,0.3790338984781209,0.1889367654822156,0.2100599225649124,0.1873688880716663,0.1035876783011574,0.1974522354271261,0.2300481674310928,180764,32,HLA + CD68
174,0.1670867458460963,0.4592348566596978,0.1616302749241186,0.2288372806700819,0.4197001674227292,0.4330264046508894,0.1487983951366168,0.1903146780554635,0.3553388782368593,0.1725588745935556,0.6829934602864104,0.3252902536069887,0.6119925753516706,0.2141264885067816,0.0872179010395694,0.1586384499624227,0.0684523015512933,0.5950964474538489,0.1289821328040082,0.1910773776246631,0.1279800485615437,0.0462049811212957,0.1707904639393184,0.1852368757413905,132169,32,HLA + CD68
175,0.2230691243660646,0.3916032233701643,0.1969737304305803,0.2189676551609548,0.3144651055090974,0.4668819057855714,0.2387876328461633,0.2119579213353096,0.3792048874075133,0.1668746988248317,0.3315954822320633,0.18778972428929,0.8088462383917113,0.2167515900693957,0.1094321185445076,0.2025694604696555,0.0912871539081122,0.5184555048762444,0.1407855617689934,0.1752761520088362,0.1367203934554352,0.0821757290971734,0.1690032538943326,0.2158159802895705,96464,32,HLA + CD68
176,0.182621244613722,0.4866115842410033,0.1675910519709589,0.2505708685571594,0.5713209767320301,0.4665166523275911,0.1572333118982894,0.2247049648131373,0.5711340005933723,0.4783385649592662,0.3551225565510596,0.1791934092283378,0.3329041600152867,0.2202749212658772,0.0872455281088398,0.151788545264143,0.0773372419489762,0.3576262045403607,0.1340494712806126,0.1613174186574504,0.1404989342915502,0.0777812942254165,0.1432147563889865,0.2396644878969213,152006,3,HLA + CD4
177,0.1941590993182688,0.3174717387233641,0.1882743011513617,0.2857303081960571,0.3069424581224453,0.385853509322118,0.1518965603687814,0.1970273009937616,0.3495588504800159,0.540439955490016,0.3625690085369851,0.2454133075485539,0.3014821080853666,0.2459782243758053,0.1272736631171106,0.1806874878285574,0.124267634441939,0.2895138115184436,0.1589976465149699,0.2185603037420356,0.299620768333071,0.140676275641892,0.3102289482076256,0.2365151731903599,157588,7,CD68
178,0.2303152294360851,0.4956905962640086,0.2162837369890035,0.2686920906477535,0.3563194866867356,0.3749323486147468,0.1689277999455295,0.3187407286699437,0.381755667812659,0.2303674592637991,0.3040865716617207,0.2102142989405513,0.3272245846482421,0.2345400792097657,0.1355131997234698,0.2013317561446747,0.1072819485673716,0.2042371853900865,0.1789994133255166,0.2444991819720757,0.199718880665087,0.0958600566104735,0.1496122690453799,0.4765834074409995,158456,3,HLA + CD4
179,0.5295959973505449,0.7470255672903298,0.1665695330794454,0.2441859616852575,0.2358829965992504,0.2016566527546492,0.1418388806636196,0.3854196075450518,0.6160125875473362,0.482400292410209,0.188750365001781,0.1714298967320963,0.1634548084522135,0.2876960570030051,0.0966673538086835,0.1955860254859708,0.0843095167644831,0.1471752252311506,0.1924245332200554,0.184574541894387,0.1851218286098038,0.1274543860241102,0.1622042234296717,0.2178825582603743,133930,4,CD4 + CD45RO
180,0.5515272459580796,0.5458800140199257,0.5059778756463432,0.2419627709834189,0.2163669595384192,0.1573273442458713,0.168651346989108,0.287268972267063,0.5812231394730512,0.5090150721705635,0.1851982127924927,0.1502490433092182,0.1398281853384139,0.2865665066356495,0.0853490880489665,0.2282676071827047,0.0929317320516643,0.184306535443216,0.1758893758393762,0.2099472701763897,0.2089385061211021,0.0771959428412024,0.1849178602942522,0.19802571945144,189485,4,CD4 + CD45RO
181,0.3596730673292069,0.4190676036890979,0.452621754239567,0.3747734630500181,0.2255024494631767,0.200652744754241,0.0190284485911976,0.1404717722406559,0.2015626680698952,0.1207122994238384,0.1816767578165313,0.1102366478865685,0.1550407779035686,0.2891664093531437,0.1265737015057673,0.5930828426646082,0.4943119114494723,0.0632890568844122,0.8332492872950343,0.5179337698231912,0.1361945384981016,0.019241995803069,0.0234440459098526,0.2406536540158233,417983,13,ECad + B7H4 + BetaCat + PanCK
182,0.3151416059304581,0.4097758407057557,0.1974038373430558,0.3751335256368963,0.3510450893493218,0.3689741469968454,0.076158331547909,0.202662644470729,0.23121862345664,0.1362614865422442,0.2120307193838436,0.159098261553951,0.2816252419227816,0.3421477579936952,0.1979565497050618,0.3281069747063797,0.1833167402192166,0.1048331364367844,0.686176501613127,0.3206787241354271,0.2328239978629228,0.0790305582296288,0.1034651222666999,0.2896287106775436,151679,21,CD16
183,0.3933884441706726,0.5034002145792122,0.2030010204442707,0.5162168868502035,0.337571681123706,0.2979156681122042,0.1586326956754883,0.1447400376453299,0.1832445154651112,0.288436840815139,0.13828569099881,0.2987125452914391,0.2961698562502051,0.1942302923144087,0.2518573799890266,0.3318981567314529,0.4968452773472187,0.0508109417585725,0.3139325351187512,0.3898995740245509,0.1200657671294827,0.1133354389215699,0.0608768646523854,0.0847455474518466,400327,8,ECad*
184,0.4921293354364355,0.3708313077115691,0.242510991630685,0.3041523558711173,0.3287824502462276,0.2918170136432944,0.1577882848241574,0.1651061099762039,0.233394579992808,0.3652893054300175,0.1793012932502114,0.172230825005049,0.2930546368912365,0.1814827912474116,0.3109947076825554,0.3208652182189211,0.3913897526070759,0.0786030345478481,0.4129123222004258,0.3962329322862596,0.1469940407501666,0.1277199152594228,0.0722895122963149,0.1176075851848792,520965,8,ECad*
185,0.3429299654340959,0.4091571667277339,0.3881325091515838,0.3558026006147572,0.3548624097692193,0.3583562284003984,0.1793988153150246,0.1379916256182329,0.3374632255722528,0.2951534925336987,0.192554652079837,0.1520519641201473,0.3999836642792484,0.1487956428517151,0.2743033236760066,0.3000572302097036,0.4289953093404853,0.0822742092335807,0.3118236733326465,0.3211623359919551,0.161572425002483,0.0787851187541203,0.059465939167757,0.1353695521048321,476074,5,CD8a + ECad*
186,0.2101440296390769,0.299627661061301,0.2358744203537738,0.2542247389514589,0.2825600326979716,0.5175234844232564,0.2667933412002815,0.1714985138340693,0.3101768588453237,0.1994727873209141,0.2457529609372239,0.190472421879082,0.3854333800930666,0.1953708355615886,0.4288230527690542,0.1926163326654127,0.6048294395091939,0.1291511373134112,0.2849295443224852,0.215071426357702,0.1790229806646875,0.094077639976788,0.1091437971411815,0.1439116358196986,53945,8,ECad*
187,0.2797470182269465,0.3467258011569518,0.3274362088072582,0.316505023418494,0.3013754808892488,0.276237554061397,0.1590973545747938,0.199736980405173,0.3062950836997782,0.231634588480004,0.3489528509871281,0.2205670306405634,0.3097099074291368,0.2432759054759986,0.2424726862484613,0.2440335454318789,0.3579094973230819,0.3416213057103097,0.2950370450989279,0.3407468997452343,0.1822886805096927,0.0795402473814784,0.114716059553343,0.1898786909741486,490319,2,HLA
188,0.2081383595196962,0.3877257921739217,0.2005073988832848,0.4527133178645158,0.2478142577663789,0.1833357568304065,0.1884720408853376,0.402343831715712,0.4038001293215092,0.3566550315219222,0.4178889536777193,0.2779698672951359,0.2254431702811653,0.2337793992048062,0.1516905145248672,0.217127741343852,0.1496050673931565,0.443721454460376,0.1554661579484619,0.2408656224283601,0.1060670627799317,0.0817863725799096,0.0684090032349118,0.3585158070301444,81528,3,HLA + CD4
189,0.2365338181153181,0.3848430050112663,0.2742593192933097,0.3140731674755679,0.3245633978179756,0.3497095147630781,0.1594243804258613,0.3212193754157504,0.3708190216888503,0.2576116812086577,0.2540072248189021,0.2121849848038378,0.2282055441210826,0.3040830987382102,0.1412244757606354,0.2084568491758327,0.213537902869602,0.4592930504390091,0.2738292245058586,0.3160004095896432,0.1714390903065017,0.0847688956117687,0.1327804640432103,0.2229260561523044,272335,2,HLA
190,0.2897791829885134,0.3475707680886064,0.279546932697973,0.3072588553109261,0.2980241821601285,0.2770508482366289,0.1538772969913008,0.2322582392456914,0.3396218999824746,0.2855530787589247,0.2617321424644396,0.1958667887095225,0.2825379528825654,0.2952680144481103,0.2684958080439148,0.2348165754772495,0.1951308798357867,0.2525235543626405,0.2347073483735366,0.2910267962660722,0.2856677988162959,0.0835176431208149,0.2402247237988584,0.2349803114747197,407743,2,HLA
191,0.2011485618451902,0.3649424461889144,0.2374078058391553,0.3320913328754535,0.2904932330765382,0.279696033051343,0.1517653221359243,0.2001291460976488,0.2798789552188567,0.1832712362490845,0.4826083324948348,0.2962789070630389,0.3235789936340602,0.2915529686706348,0.1331317688058842,0.2090635523961296,0.153808504120812,0.4158625728486834,0.2372548375890997,0.3584985540653814,0.2905905969611863,0.0629496547352924,0.2776407837361898,0.2052754477808671,533879,7,CD68
192,0.1653765031274483,0.4139544825380329,0.1842921164160444,0.2474566402566695,0.3606314084487551,0.4283023199921624,0.1598425117229893,0.2123725908138456,0.4438904100115002,0.240195916752069,0.5119079525555483,0.2798250964062756,0.4047492601725463,0.3116452573844808,0.0682051939598462,0.1349096703252112,0.0712222354620527,0.5066310020832477,0.1231421491074933,0.180053356346442,0.2450629555508159,0.0748747847648688,0.2856033264171075,0.2138874386063054,324711,32,HLA + CD68
193,0.2062612745650593,0.4485354773826358,0.2074854103459419,0.2706279551627988,0.2832550401728748,0.3174131985014661,0.1685468178541738,0.2819022057303665,0.360507258437778,0.2220507308546801,0.5989095379328865,0.310981173953182,0.2815759851783999,0.2343933900530586,0.1101429762533848,0.2108212939099789,0.1492468903776194,0.6574702677504543,0.1737771322169146,0.2335422325983389,0.1404231611114101,0.0569237384245401,0.1465641093680298,0.2220559885213101,221731,32,HLA + CD68
194,0.1261959545703261,0.355100932768939,0.1334328637520189,0.2042454078488459,0.3137976793474615,0.5622903876437415,0.1254787555683454,0.230566436632272,0.4178971601481018,0.1940540748226277,0.8214635915656625,0.3149682685246903,0.3269435896833801,0.1894937468559828,0.0956069855901326,0.1375708001430491,0.0954844042571344,0.9747027292201472,0.1231717095317081,0.1485970583883875,0.1240455468668626,0.0552038066023133,0.1944625217930339,0.1613373541935655,28221,32,HLA + CD68
195,0.1605741757201812,0.3676075995281759,0.1619436060318277,0.2204756085765001,0.3444247036370059,0.5676073767513035,0.1398787831408214,0.4340123129357134,0.4775603603598886,0.3068939164930551,0.3080355943311089,0.1966876688956504,0.3451522788947695,0.2364643309414002,0.0957816855493459,0.1488066992577115,0.0998654431737131,0.7269875844654161,0.1361206480643284,0.1563906715394301,0.1238931389876249,0.0841787706706696,0.1615515622715405,0.2369914888914012,98966,3,HLA + CD4
196,0.1912683644087282,0.4875083374816533,0.2065387997039381,0.3798103416646609,0.4193142563737208,0.3951038310878509,0.2410547637381137,0.1502245363046618,0.4473677055982226,0.2969249846231689,0.2349680836984505,0.144436753166696,0.2398666303871975,0.3364867436535624,0.0786682065915871,0.2606687821144173,0.0866669872515928,0.5431830697282346,0.1581811678649041,0.2203871847178079,0.1576886031514556,0.1051202080191589,0.1557494512309198,0.2413634426442207,269391,3,HLA + CD4
